ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_indicator,note_indicator.label,note_source,note_source.label,country_name,year,youth_unemployment_rate_pct,age_group,age_min,age_max
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,7.1,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,7.1,Age (Broad groups): Prime age (25-54) (25-34),25,34
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,6.8,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,6.8,Age (Broad groups): Prime age (25-54) (25-34),25,34
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,7.5,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,7.5,Age (Broad groups): Prime age (25-54) (25-34),25,34
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,4.9,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,4.9,Age (Broad groups): Prime age (25-54) (35-44),35,44
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,4.7,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,4.7,Age (Broad groups): Prime age (25-54) (35-44),35,44
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,5.2,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,5.2,Age (Broad groups): Prime age (25-54) (35-44),35,44
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,4.4,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,4.4,Age (Broad groups): Prime age (25-54) (45-54),45,54
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,4.2,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,4.2,Age (Broad groups): Prime age (25-54) (45-54),45,54
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,4.6,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,4.6,Age (Broad groups): Prime age (25-54) (45-54),45,54
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,4.8,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,4.8,Age (Broad groups): Older workers (55-64),55,64
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,5.2,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,5.2,Age (Broad groups): Older workers (55-64),55,64
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,4.3,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,4.3,Age (Broad groups): Older workers (55-64),55,64
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2021,6.1,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,6.1,Age (Aggregate bands): Total,15,64
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2021,5.8,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,5.8,Age (Aggregate bands): Total,15,64
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2021,6.4,,,,,EUROSTAT_DERIVED_Hungary_2021,Eurostat Labour Force Survey - Derived estimates,Hungary,2021,6.4,Age (Aggregate bands): Total,15,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2021,17.3,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,17.3,Age (Youth bands): Youth (15-24),15,24
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2021,16.5,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,16.5,Age (Youth bands): Youth (15-24),15,24
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2021,18.2,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,18.2,Age (Youth bands): Youth (15-24),15,24
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,8.7,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,8.7,Age (Broad groups): Prime age (25-54) (25-34),25,34
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,8.2,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,8.2,Age (Broad groups): Prime age (25-54) (25-34),25,34
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,9.1,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,9.1,Age (Broad groups): Prime age (25-54) (25-34),25,34
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,7.1,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,7.1,Age (Broad groups): Prime age (25-54) (35-44),35,44
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,6.8,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,6.8,Age (Broad groups): Prime age (25-54) (35-44),35,44
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,7.5,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,7.5,Age (Broad groups): Prime age (25-54) (35-44),35,44
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,6.5,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,6.5,Age (Broad groups): Prime age (25-54) (45-54),45,54
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,6.1,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,6.1,Age (Broad groups): Prime age (25-54) (45-54),45,54
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,6.8,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,6.8,Age (Broad groups): Prime age (25-54) (45-54),45,54
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,6.6,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,6.6,Age (Broad groups): Older workers (55-64),55,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,7.3,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,7.3,Age (Broad groups): Older workers (55-64),55,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,6.0,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,6.0,Age (Broad groups): Older workers (55-64),55,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2021,8.2,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,8.2,Age (Aggregate bands): Total,15,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2021,7.8,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,7.8,Age (Aggregate bands): Total,15,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2021,8.6,,,,,EUROSTAT_DERIVED_Austria_2021,Eurostat Labour Force Survey - Derived estimates,Austria,2021,8.6,Age (Aggregate bands): Total,15,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2021,16.7,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,16.7,Age (Youth bands): Youth (15-24),15,24
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2021,15.8,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,15.8,Age (Youth bands): Youth (15-24),15,24
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2021,17.5,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,17.5,Age (Youth bands): Youth (15-24),15,24
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,8.3,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,8.3,Age (Broad groups): Prime age (25-54) (25-34),25,34
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,7.9,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,7.9,Age (Broad groups): Prime age (25-54) (25-34),25,34
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,8.7,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,8.7,Age (Broad groups): Prime age (25-54) (25-34),25,34
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,6.5,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,6.5,Age (Broad groups): Prime age (25-54) (35-44),35,44
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,6.1,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,6.1,Age (Broad groups): Prime age (25-54) (35-44),35,44
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,6.8,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,6.8,Age (Broad groups): Prime age (25-54) (35-44),35,44
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,5.4,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,5.4,Age (Broad groups): Prime age (25-54) (45-54),45,54
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,5.2,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,5.2,Age (Broad groups): Prime age (25-54) (45-54),45,54
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,5.7,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,5.7,Age (Broad groups): Prime age (25-54) (45-54),45,54
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,5.3,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,5.3,Age (Broad groups): Older workers (55-64),55,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,5.8,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,5.8,Age (Broad groups): Older workers (55-64),55,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,4.7,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,4.7,Age (Broad groups): Older workers (55-64),55,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2021,7.0,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,7.0,Age (Aggregate bands): Total,15,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2021,6.6,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,6.6,Age (Aggregate bands): Total,15,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2021,7.3,,,,,EUROSTAT_DERIVED_Denmark_2021,Eurostat Labour Force Survey - Derived estimates,Denmark,2021,7.3,Age (Aggregate bands): Total,15,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2021,15.5,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,15.5,Age (Youth bands): Youth (15-24),15,24
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2021,14.7,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,14.7,Age (Youth bands): Youth (15-24),15,24
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2021,16.2,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,16.2,Age (Youth bands): Youth (15-24),15,24
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,7.1,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,7.1,Age (Broad groups): Prime age (25-54) (25-34),25,34
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,6.8,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,6.8,Age (Broad groups): Prime age (25-54) (25-34),25,34
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2021,7.5,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,7.5,Age (Broad groups): Prime age (25-54) (25-34),25,34
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,5.3,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,5.3,Age (Broad groups): Prime age (25-54) (35-44),35,44
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,5.0,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,5.0,Age (Broad groups): Prime age (25-54) (35-44),35,44
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2021,5.5,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,5.5,Age (Broad groups): Prime age (25-54) (35-44),35,44
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,4.8,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,4.8,Age (Broad groups): Prime age (25-54) (45-54),45,54
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,4.5,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,4.5,Age (Broad groups): Prime age (25-54) (45-54),45,54
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2021,5.0,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,5.0,Age (Broad groups): Prime age (25-54) (45-54),45,54
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,4.9,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,4.9,Age (Broad groups): Older workers (55-64),55,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,5.4,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,5.4,Age (Broad groups): Older workers (55-64),55,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2021,4.4,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,4.4,Age (Broad groups): Older workers (55-64),55,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2021,5.8,,,,,EUROSTAT_DERIVED_Slovenia_2021,Eurostat Labour Force Survey - Derived estimates,Slovenia,2021,5.8,Age (Aggregate bands): Total,15,64
