iso3,country_name,indicator,year,human_development_index
LTU,Lithuania,ineq_le,2018,4.292464733
LUX,Luxembourg,ineq_le,2018,3.775586605
LVA,Latvia,ineq_le,2018,4.306402683
MKD,North Macedonia,ineq_le,2018,4.594536304
MLT,Malta,ineq_le,2018,4.573385715
MNE,Montenegro,ineq_le,2018,2.959510326
NLD,Netherlands,ineq_le,2018,3.373560667
NOR,Norway,ineq_le,2018,2.749960423
POL,Poland,ineq_le,2018,4.348323822
PRT,Portugal,ineq_le,2018,3.58634758
ROU,Romania,ineq_le,2018,5.610919952
SRB,Serbia,ineq_le,2018,4.27177906
SVK,Slovakia,ineq_le,2018,4.836366177
SVN,Slovenia,ineq_le,2018,2.371274948
SWE,Sweden,ineq_le,2018,2.728509188
UKR,Ukraine,ineq_le,2018,5.721866131
ALB,Albania,ineq_le,2019,6.255590916
AUT,Austria,ineq_le,2019,3.34727025
BEL,Belgium,ineq_le,2019,3.674114704
BGR,Bulgaria,ineq_le,2019,5.390096664
BIH,Bosnia and Herzegovina,ineq_le,2019,4.134665012
CHE,Switzerland,ineq_le,2019,3.214911699
CYP,Cyprus,ineq_le,2019,2.683434725
CZE,Czechia,ineq_le,2019,3.274057627
DEU,Germany,ineq_le,2019,3.474845886
DNK,Denmark,ineq_le,2019,3.171468973
ESP,Spain,ineq_le,2019,2.938657045
EST,Estonia,ineq_le,2019,3.066164017
FIN,Finland,ineq_le,2019,3.01364851
FRA,France,ineq_le,2019,3.910800457
GBR,United Kingdom,ineq_le,2019,3.835787058
GRC,Greece,ineq_le,2019,3.484550238
HRV,Croatia,ineq_le,2019,3.582181215
HUN,Hungary,ineq_le,2019,4.04368639
IRL,Ireland,ineq_le,2019,2.983881474
ISL,Iceland,ineq_le,2019,2.225374699
ITA,Italy,ineq_le,2019,2.789750099
LTU,Lithuania,ineq_le,2019,4.220046043
LUX,Luxembourg,ineq_le,2019,3.917236567
LVA,Latvia,ineq_le,2019,4.34827137
MKD,North Macedonia,ineq_le,2019,4.405708313
MLT,Malta,ineq_le,2019,4.843212605
MNE,Montenegro,ineq_le,2019,3.168979406
NLD,Netherlands,ineq_le,2019,3.487623215
NOR,Norway,ineq_le,2019,2.720519781
POL,Poland,ineq_le,2019,4.306703091
PRT,Portugal,ineq_le,2019,3.313993931
ROU,Romania,ineq_le,2019,5.196281433
SRB,Serbia,ineq_le,2019,4.247848034
SVK,Slovakia,ineq_le,2019,4.906582355
SVN,Slovenia,ineq_le,2019,2.528790951
SWE,Sweden,ineq_le,2019,2.67092514
UKR,Ukraine,ineq_le,2019,5.729130268
ALB,Albania,ineq_le,2020,6.668705463
AUT,Austria,ineq_le,2020,3.227802038
BEL,Belgium,ineq_le,2020,3.387473583
BGR,Bulgaria,ineq_le,2020,5.221115589
BIH,Bosnia and Herzegovina,ineq_le,2020,4.00090313
CHE,Switzerland,ineq_le,2020,3.441622496
CYP,Cyprus,ineq_le,2020,2.675261497
CZE,Czechia,ineq_le,2020,3.089664936
DEU,Germany,ineq_le,2020,3.399433374
DNK,Denmark,ineq_le,2020,3.256873608
ESP,Spain,ineq_le,2020,2.867496014
EST,Estonia,ineq_le,2020,3.05070734
FIN,Finland,ineq_le,2020,2.878533125
FRA,France,ineq_le,2020,3.855709791
GBR,United Kingdom,ineq_le,2020,3.871590376
GRC,Greece,ineq_le,2020,3.626233578
HRV,Croatia,ineq_le,2020,3.673586845
HUN,Hungary,ineq_le,2020,3.861354113
IRL,Ireland,ineq_le,2020,2.767296314
ISL,Iceland,ineq_le,2020,2.085697174
ITA,Italy,ineq_le,2020,2.719238758
LTU,Lithuania,ineq_le,2020,4.094921112
LUX,Luxembourg,ineq_le,2020,3.93024683
LVA,Latvia,ineq_le,2020,4.203511715
MKD,North Macedonia,ineq_le,2020,4.293496609
MLT,Malta,ineq_le,2020,3.093108416
MNE,Montenegro,ineq_le,2020,3.008513212
NLD,Netherlands,ineq_le,2020,3.359207392
NOR,Norway,ineq_le,2020,2.496584415
POL,Poland,ineq_le,2020,4.099816799
PRT,Portugal,ineq_le,2020,3.059990883
ROU,Romania,ineq_le,2020,4.972195148
SRB,Serbia,ineq_le,2020,4.151490688
SVK,Slovakia,ineq_le,2020,4.720211029
SVN,Slovenia,ineq_le,2020,2.692798615
SWE,Sweden,ineq_le,2020,2.795580149
UKR,Ukraine,ineq_le,2020,5.694337845
ALB,Albania,ineq_le,2021,6.790634632
AUT,Austria,ineq_le,2021,3.256919384
BEL,Belgium,ineq_le,2021,3.582081079
BGR,Bulgaria,ineq_le,2021,5.180382729
BIH,Bosnia and Herzegovina,ineq_le,2021,3.98234725
CHE,Switzerland,ineq_le,2021,3.103429079
CYP,Cyprus,ineq_le,2021,2.644016027
CZE,Czechia,ineq_le,2021,3.112524748
DEU,Germany,ineq_le,2021,3.408158779
DNK,Denmark,ineq_le,2021,3.006301165
ESP,Spain,ineq_le,2021,2.883327961
EST,Estonia,ineq_le,2021,2.925558805
FIN,Finland,ineq_le,2021,2.774231195
FRA,France,ineq_le,2021,3.816274166
GBR,United Kingdom,ineq_le,2021,3.913083792
GRC,Greece,ineq_le,2021,3.612533092
HRV,Croatia,ineq_le,2021,3.756904602
HUN,Hungary,ineq_le,2021,3.953909159
IRL,Ireland,ineq_le,2021,2.825729609
ISL,Iceland,ineq_le,2021,1.954472423
ITA,Italy,ineq_le,2021,2.737157345
LTU,Lithuania,ineq_le,2021,4.317045212
LUX,Luxembourg,ineq_le,2021,3.870309591
LVA,Latvia,ineq_le,2021,4.207252502
MKD,North Macedonia,ineq_le,2021,4.415046215
MLT,Malta,ineq_le,2021,3.227544308
MNE,Montenegro,ineq_le,2021,2.293318987
NLD,Netherlands,ineq_le,2021,3.334346056
NOR,Norway,ineq_le,2021,2.541614532
POL,Poland,ineq_le,2021,3.926383018
PRT,Portugal,ineq_le,2021,3.195029259
ROU,Romania,ineq_le,2021,4.896038532
SRB,Serbia,ineq_le,2021,4.10859251
SVK,Slovakia,ineq_le,2021,4.692834854
SVN,Slovenia,ineq_le,2021,2.748835802
SWE,Sweden,ineq_le,2021,2.610124588
UKR,Ukraine,ineq_le,2021,5.777312279
ALB,Albania,ineq_edu,2015,11.9
AUT,Austria,ineq_edu,2015,2.60756
BEL,Belgium,ineq_edu,2015,8.0071
BGR,Bulgaria,ineq_edu,2015,6.7133
BIH,Bosnia and Herzegovina,ineq_edu,2015,21.09802134
CHE,Switzerland,ineq_edu,2015,2.366899217
CYP,Cyprus,ineq_edu,2015,11.70944
CZE,Czechia,ineq_edu,2015,1.52944
DEU,Germany,ineq_edu,2015,2.60524
DNK,Denmark,ineq_edu,2015,4.33284
ESP,Spain,ineq_edu,2015,19.19271
EST,Estonia,ineq_edu,2015,2.46844
FIN,Finland,ineq_edu,2015,1.98233
FRA,France,ineq_edu,2015,8.23988
GBR,United Kingdom,ineq_edu,2015,3.7586
GRC,Greece,ineq_edu,2015,13.28169
HRV,Croatia,ineq_edu,2015,5.16336
HUN,Hungary,ineq_edu,2015,2.95528
IRL,Ireland,ineq_edu,2015,2.87308
ISL,Iceland,ineq_edu,2015,2.55416
ITA,Italy,ineq_edu,2015,10.45736
LTU,Lithuania,ineq_edu,2015,4.83441
LUX,Luxembourg,ineq_edu,2015,9.35443
LVA,Latvia,ineq_edu,2015,3.7064
MKD,North Macedonia,ineq_edu,2015,10.53734
MLT,Malta,ineq_edu,2015,6.86637
MNE,Montenegro,ineq_edu,2015,7.36696
NLD,Netherlands,ineq_edu,2015,4.56792
NOR,Norway,ineq_edu,2015,5.26284
POL,Poland,ineq_edu,2015,5.09326
PRT,Portugal,ineq_edu,2015,17.49102
ROU,Romania,ineq_edu,2015,6.21994
SRB,Serbia,ineq_edu,2015,9.26056
SVK,Slovakia,ineq_edu,2015,1.414
SVN,Slovenia,ineq_edu,2015,2.22941
SWE,Sweden,ineq_edu,2015,3.51567
UKR,Ukraine,ineq_edu,2015,3.59926
ALB,Albania,ineq_edu,2016,11.9
AUT,Austria,ineq_edu,2016,2.57064
BEL,Belgium,ineq_edu,2016,8.6933
BGR,Bulgaria,ineq_edu,2016,6.51633
BIH,Bosnia and Herzegovina,ineq_edu,2016,16.97493881
CHE,Switzerland,ineq_edu,2016,1.93114
CYP,Cyprus,ineq_edu,2016,11.7125
CZE,Czechia,ineq_edu,2016,1.60035
DEU,Germany,ineq_edu,2016,2.7227
DNK,Denmark,ineq_edu,2016,4.29257
ESP,Spain,ineq_edu,2016,18.56616
EST,Estonia,ineq_edu,2016,2.31246
FIN,Finland,ineq_edu,2016,1.93747
FRA,France,ineq_edu,2016,8.59672
GBR,United Kingdom,ineq_edu,2016,3.74374
GRC,Greece,ineq_edu,2016,13.11876
HRV,Croatia,ineq_edu,2016,5.0064
HUN,Hungary,ineq_edu,2016,3.21994
IRL,Ireland,ineq_edu,2016,2.87308
ISL,Iceland,ineq_edu,2016,2.79474
ITA,Italy,ineq_edu,2016,10.45736
LTU,Lithuania,ineq_edu,2016,4.51676
LUX,Luxembourg,ineq_edu,2016,9.35443
LVA,Latvia,ineq_edu,2016,3.7064
MKD,North Macedonia,ineq_edu,2016,10.53734
MLT,Malta,ineq_edu,2016,6.86637
MNE,Montenegro,ineq_edu,2016,7.36696
NLD,Netherlands,ineq_edu,2016,5.30548
NOR,Norway,ineq_edu,2016,6.06716
POL,Poland,ineq_edu,2016,4.71453
PRT,Portugal,ineq_edu,2016,16.30882
ROU,Romania,ineq_edu,2016,6.32012
SRB,Serbia,ineq_edu,2016,8.13212
SVK,Slovakia,ineq_edu,2016,1.43804
SVN,Slovenia,ineq_edu,2016,2.23706
SWE,Sweden,ineq_edu,2016,3.74238
UKR,Ukraine,ineq_edu,2016,3.59926
ALB,Albania,ineq_edu,2017,12.33344
AUT,Austria,ineq_edu,2017,2.9996
BEL,Belgium,ineq_edu,2017,7.68431
BGR,Bulgaria,ineq_edu,2017,6.32881
BIH,Bosnia and Herzegovina,ineq_edu,2017,16.97493881
CHE,Switzerland,ineq_edu,2017,1.93114
CYP,Cyprus,ineq_edu,2017,11.03766
CZE,Czechia,ineq_edu,2017,1.37701
DEU,Germany,ineq_edu,2017,2.7227
DNK,Denmark,ineq_edu,2017,3.01486
ESP,Spain,ineq_edu,2017,17.07892
EST,Estonia,ineq_edu,2017,2.07606
FIN,Finland,ineq_edu,2017,2.27839
FRA,France,ineq_edu,2017,9.135
GBR,United Kingdom,ineq_edu,2017,2.73404
GRC,Greece,ineq_edu,2017,12.77045
HRV,Croatia,ineq_edu,2017,4.93405
HUN,Hungary,ineq_edu,2017,3.19396
IRL,Ireland,ineq_edu,2017,3.28604
ISL,Iceland,ineq_edu,2017,2.79474
ITA,Italy,ineq_edu,2017,10.97711
LTU,Lithuania,ineq_edu,2017,4.27895
LUX,Luxembourg,ineq_edu,2017,8.00368
LVA,Latvia,ineq_edu,2017,2.58293
MKD,North Macedonia,ineq_edu,2017,10.53734
MLT,Malta,ineq_edu,2017,6.69493
MNE,Montenegro,ineq_edu,2017,7.36696
NLD,Netherlands,ineq_edu,2017,4.92932
NOR,Norway,ineq_edu,2017,4.38463
POL,Poland,ineq_edu,2017,5.20938
PRT,Portugal,ineq_edu,2017,15.77579
ROU,Romania,ineq_edu,2017,5.3222
SRB,Serbia,ineq_edu,2017,8.13663
SVK,Slovakia,ineq_edu,2017,1.55613
SVN,Slovenia,ineq_edu,2017,2.17402
SWE,Sweden,ineq_edu,2017,3.79204
UKR,Ukraine,ineq_edu,2017,3.59926
ALB,Albania,ineq_edu,2018,12.33344
AUT,Austria,ineq_edu,2018,2.91745
BEL,Belgium,ineq_edu,2018,8.18013
BGR,Bulgaria,ineq_edu,2018,6.09875
BIH,Bosnia and Herzegovina,ineq_edu,2018,14.78890508
CHE,Switzerland,ineq_edu,2018,1.82879
CYP,Cyprus,ineq_edu,2018,10.47803
CZE,Czechia,ineq_edu,2018,1.38824
DEU,Germany,ineq_edu,2018,2.7227
DNK,Denmark,ineq_edu,2018,2.90482
ESP,Spain,ineq_edu,2018,16.86947
EST,Estonia,ineq_edu,2018,2.28057
FIN,Finland,ineq_edu,2018,2.23918
FRA,France,ineq_edu,2018,9.48623
GBR,United Kingdom,ineq_edu,2018,2.84785
GRC,Greece,ineq_edu,2018,11.06794
HRV,Croatia,ineq_edu,2018,4.67412
HUN,Hungary,ineq_edu,2018,3.11063
IRL,Ireland,ineq_edu,2018,3.28604
ISL,Iceland,ineq_edu,2018,2.20077
ITA,Italy,ineq_edu,2018,10.60056
LTU,Lithuania,ineq_edu,2018,3.88094
LUX,Luxembourg,ineq_edu,2018,6.29069
LVA,Latvia,ineq_edu,2018,2.53011
MKD,North Macedonia,ineq_edu,2018,8.36817
MLT,Malta,ineq_edu,2018,6.18818
MNE,Montenegro,ineq_edu,2018,7.81501
NLD,Netherlands,ineq_edu,2018,5.3671
NOR,Norway,ineq_edu,2018,2.3324
POL,Poland,ineq_edu,2018,4.93736
PRT,Portugal,ineq_edu,2018,14.96519
ROU,Romania,ineq_edu,2018,5.33215
SRB,Serbia,ineq_edu,2018,7.47189
SVK,Slovakia,ineq_edu,2018,1.55613
SVN,Slovenia,ineq_edu,2018,2.12184
SWE,Sweden,ineq_edu,2018,3.68669
UKR,Ukraine,ineq_edu,2018,3.59926
ALB,Albania,ineq_edu,2019,12.33344
AUT,Austria,ineq_edu,2019,2.91745
BEL,Belgium,ineq_edu,2019,8.18013
BGR,Bulgaria,ineq_edu,2019,6.09875
BIH,Bosnia and Herzegovina,ineq_edu,2019,14.78890508
CHE,Switzerland,ineq_edu,2019,1.82879
CYP,Cyprus,ineq_edu,2019,10.47803
CZE,Czechia,ineq_edu,2019,1.38824
DEU,Germany,ineq_edu,2019,2.6632
DNK,Denmark,ineq_edu,2019,2.90482
ESP,Spain,ineq_edu,2019,16.86947
EST,Estonia,ineq_edu,2019,2.28057
FIN,Finland,ineq_edu,2019,2.23918
FRA,France,ineq_edu,2019,9.48623
GBR,United Kingdom,ineq_edu,2019,2.84785
GRC,Greece,ineq_edu,2019,11.06794
HRV,Croatia,ineq_edu,2019,4.67412
HUN,Hungary,ineq_edu,2019,3.11063
IRL,Ireland,ineq_edu,2019,3.28604
ISL,Iceland,ineq_edu,2019,2.20077
ITA,Italy,ineq_edu,2019,10.05442
LTU,Lithuania,ineq_edu,2019,3.88094
LUX,Luxembourg,ineq_edu,2019,6.29069
LVA,Latvia,ineq_edu,2019,2.53011
MKD,North Macedonia,ineq_edu,2019,8.36817
MLT,Malta,ineq_edu,2019,6.18818
MNE,Montenegro,ineq_edu,2019,7.81501
NLD,Netherlands,ineq_edu,2019,5.3671
NOR,Norway,ineq_edu,2019,2.3324
POL,Poland,ineq_edu,2019,4.93736
PRT,Portugal,ineq_edu,2019,14.96519
ROU,Romania,ineq_edu,2019,5.33215
SRB,Serbia,ineq_edu,2019,7.47189
SVK,Slovakia,ineq_edu,2019,1.55613
SVN,Slovenia,ineq_edu,2019,2.12184
SWE,Sweden,ineq_edu,2019,3.68669
UKR,Ukraine,ineq_edu,2019,3.59926
ALB,Albania,ineq_edu,2020,12.33344
AUT,Austria,ineq_edu,2020,2.52241
BEL,Belgium,ineq_edu,2020,5.87561
BGR,Bulgaria,ineq_edu,2020,5.93179
BIH,Bosnia and Herzegovina,ineq_edu,2020,14.78890508
CHE,Switzerland,ineq_edu,2020,2.01457
CYP,Cyprus,ineq_edu,2020,9.5209
CZE,Czechia,ineq_edu,2020,1.25563
DEU,Germany,ineq_edu,2020,2.6632
DNK,Denmark,ineq_edu,2020,2.50376
ESP,Spain,ineq_edu,2020,15.73379
EST,Estonia,ineq_edu,2020,2.02737
FIN,Finland,ineq_edu,2020,2.41555
FRA,France,ineq_edu,2020,7.72173
GBR,United Kingdom,ineq_edu,2020,2.84785
GRC,Greece,ineq_edu,2020,11.73784
HRV,Croatia,ineq_edu,2020,4.24197
HUN,Hungary,ineq_edu,2020,2.86309
IRL,Ireland,ineq_edu,2020,3.39666
ISL,Iceland,ineq_edu,2020,2.20077
ITA,Italy,ineq_edu,2020,10.05442
LTU,Lithuania,ineq_edu,2020,3.57741
LUX,Luxembourg,ineq_edu,2020,4.71707
LVA,Latvia,ineq_edu,2020,2.22774
MKD,North Macedonia,ineq_edu,2020,8.36817
MLT,Malta,ineq_edu,2020,5.19238
MNE,Montenegro,ineq_edu,2020,7.81501
NLD,Netherlands,ineq_edu,2020,4.86674
NOR,Norway,ineq_edu,2020,2.3324
POL,Poland,ineq_edu,2020,4.45925
PRT,Portugal,ineq_edu,2020,13.05276
ROU,Romania,ineq_edu,2020,5.43438
SRB,Serbia,ineq_edu,2020,7.19484
SVK,Slovakia,ineq_edu,2020,1.74792
SVN,Slovenia,ineq_edu,2020,2.05965
SWE,Sweden,ineq_edu,2020,3.8679
UKR,Ukraine,ineq_edu,2020,3.59926
ALB,Albania,ineq_edu,2021,12.33344
AUT,Austria,ineq_edu,2021,2.52241
BEL,Belgium,ineq_edu,2021,5.87561
BGR,Bulgaria,ineq_edu,2021,5.93179
BIH,Bosnia and Herzegovina,ineq_edu,2021,14.78890508
CHE,Switzerland,ineq_edu,2021,2.01457
CYP,Cyprus,ineq_edu,2021,9.5209
CZE,Czechia,ineq_edu,2021,1.25563
DEU,Germany,ineq_edu,2021,2.6632
DNK,Denmark,ineq_edu,2021,2.50376
ESP,Spain,ineq_edu,2021,15.73379
EST,Estonia,ineq_edu,2021,2.02737
FIN,Finland,ineq_edu,2021,2.41555
FRA,France,ineq_edu,2021,7.72173
GBR,United Kingdom,ineq_edu,2021,2.84785
GRC,Greece,ineq_edu,2021,11.73784
HRV,Croatia,ineq_edu,2021,4.24197
HUN,Hungary,ineq_edu,2021,2.86309
IRL,Ireland,ineq_edu,2021,3.39666
ISL,Iceland,ineq_edu,2021,2.20077
ITA,Italy,ineq_edu,2021,10.05442
LTU,Lithuania,ineq_edu,2021,3.57741
LUX,Luxembourg,ineq_edu,2021,4.71707
LVA,Latvia,ineq_edu,2021,2.22774
MKD,North Macedonia,ineq_edu,2021,8.36817
MLT,Malta,ineq_edu,2021,5.19238
MNE,Montenegro,ineq_edu,2021,7.81501
NLD,Netherlands,ineq_edu,2021,4.86674
NOR,Norway,ineq_edu,2021,2.3324
POL,Poland,ineq_edu,2021,4.45925
PRT,Portugal,ineq_edu,2021,13.05276
ROU,Romania,ineq_edu,2021,5.43438
SRB,Serbia,ineq_edu,2021,7.19484
SVK,Slovakia,ineq_edu,2021,1.74792
SVN,Slovenia,ineq_edu,2021,2.05965
SWE,Sweden,ineq_edu,2021,3.8679
UKR,Ukraine,ineq_edu,2021,3.59926
ALB,Albania,ineq_inc,2015,12.23739254
AUT,Austria,ineq_inc,2015,13.61598
BEL,Belgium,ineq_inc,2015,12.25388
BGR,Bulgaria,ineq_inc,2015,21.42273
BIH,Bosnia and Herzegovina,ineq_inc,2015,20.16037
CHE,Switzerland,ineq_inc,2015,12.19519
CYP,Cyprus,ineq_inc,2015,17.50429
CZE,Czechia,ineq_inc,2015,10.73835
DEU,Germany,ineq_inc,2015,17.46195
DNK,Denmark,ineq_inc,2015,12.26297
ESP,Spain,ineq_inc,2015,22.54773
EST,Estonia,ineq_inc,2015,20.99342
FIN,Finland,ineq_inc,2015,10.01719
FRA,France,ineq_inc,2015,13.65268
GBR,United Kingdom,ineq_inc,2015,16.32592
GRC,Greece,ineq_inc,2015,20.80284
HRV,Croatia,ineq_inc,2015,17.36734
HUN,Hungary,ineq_inc,2015,15.2567
IRL,Ireland,ineq_inc,2015,18.11922
ISL,Iceland,ineq_inc,2015,11.67254
ITA,Italy,ineq_inc,2015,21.26166
LTU,Lithuania,ineq_inc,2015,19.72888
LUX,Luxembourg,ineq_inc,2015,14.95153
LVA,Latvia,ineq_inc,2015,20.29483
MKD,North Macedonia,ineq_inc,2015,30.06879
MLT,Malta,ineq_inc,2015,12.92401
MNE,Montenegro,ineq_inc,2015,13.61438
NLD,Netherlands,ineq_inc,2015,12.65944
NOR,Norway,ineq_inc,2015,10.98418
POL,Poland,ineq_inc,2015,17.38732
PRT,Portugal,ineq_inc,2015,20.29714
ROU,Romania,ineq_inc,2015,18.66331
SRB,Serbia,ineq_inc,2015,23.37078
SVK,Slovakia,ineq_inc,2015,13.24679
SVN,Slovenia,ineq_inc,2015,11.17606
SWE,Sweden,ineq_inc,2015,13.78127
UKR,Ukraine,ineq_inc,2015,8.524722702
ALB,Albania,ineq_inc,2016,12.23739254
AUT,Austria,ineq_inc,2016,14.77588
BEL,Belgium,ineq_inc,2016,12.03734
BGR,Bulgaria,ineq_inc,2016,22.19231
BIH,Bosnia and Herzegovina,ineq_inc,2016,20.16037
CHE,Switzerland,ineq_inc,2016,14.48262
CYP,Cyprus,ineq_inc,2016,16.40136
CZE,Czechia,ineq_inc,2016,10.43108
DEU,Germany,ineq_inc,2016,15.73535
DNK,Denmark,ineq_inc,2016,11.48358
ESP,Spain,ineq_inc,2016,22.14727
EST,Estonia,ineq_inc,2016,18.73339
FIN,Finland,ineq_inc,2016,10.50979
FRA,France,ineq_inc,2016,13.58492
GBR,United Kingdom,ineq_inc,2016,17.09783
GRC,Greece,ineq_inc,2016,21.03849
HRV,Croatia,ineq_inc,2016,16.8815
HUN,Hungary,ineq_inc,2016,14.73987
IRL,Ireland,ineq_inc,2016,18.11922
ISL,Iceland,ineq_inc,2016,9.80916
ITA,Italy,ineq_inc,2016,21.26166
LTU,Lithuania,ineq_inc,2016,23.66926
LUX,Luxembourg,ineq_inc,2016,14.95153
LVA,Latvia,ineq_inc,2016,20.29483
MKD,North Macedonia,ineq_inc,2016,30.06879
MLT,Malta,ineq_inc,2016,12.92401
MNE,Montenegro,ineq_inc,2016,13.61438
NLD,Netherlands,ineq_inc,2016,12.91624
NOR,Norway,ineq_inc,2016,11.83017
POL,Poland,ineq_inc,2016,16.85896
PRT,Portugal,ineq_inc,2016,20.22231
ROU,Romania,ineq_inc,2016,19.01055
SRB,Serbia,ineq_inc,2016,23.18535
SVK,Slovakia,ineq_inc,2016,12.31767
SVN,Slovenia,ineq_inc,2016,10.95858
SWE,Sweden,ineq_inc,2016,13.53804
UKR,Ukraine,ineq_inc,2016,8.524722702
ALB,Albania,ineq_inc,2017,12.23739254
AUT,Austria,ineq_inc,2017,15.90224
BEL,Belgium,ineq_inc,2017,11.39067
BGR,Bulgaria,ineq_inc,2017,23.90426
BIH,Bosnia and Herzegovina,ineq_inc,2017,20.16037
CHE,Switzerland,ineq_inc,2017,14.48262
CYP,Cyprus,ineq_inc,2017,14.28251
CZE,Czechia,ineq_inc,2017,9.20949
DEU,Germany,ineq_inc,2017,15.73535
DNK,Denmark,ineq_inc,2017,11.39151
ESP,Spain,ineq_inc,2017,21.86766
EST,Estonia,ineq_inc,2017,15.46027
FIN,Finland,ineq_inc,2017,10.43909
FRA,France,ineq_inc,2017,14.3716
GBR,United Kingdom,ineq_inc,2017,16.74895
GRC,Greece,ineq_inc,2017,19.47699
HRV,Croatia,ineq_inc,2017,15.18866
HUN,Hungary,ineq_inc,2017,16.05152
IRL,Ireland,ineq_inc,2017,14.70554
ISL,Iceland,ineq_inc,2017,9.80916
ITA,Italy,ineq_inc,2017,21.34472
LTU,Lithuania,ineq_inc,2017,21.80475
LUX,Luxembourg,ineq_inc,2017,16.64219
LVA,Latvia,ineq_inc,2017,18.5306
MLT,Malta,ineq_inc,2017,12.4718
MNE,Montenegro,ineq_inc,2017,13.61438
NLD,Netherlands,ineq_inc,2017,12.06279
NOR,Norway,ineq_inc,2017,12.73364
POL,Poland,ineq_inc,2017,14.38105
PRT,Portugal,ineq_inc,2017,18.05881
ROU,Romania,ineq_inc,2017,20.73769
SRB,Serbia,ineq_inc,2017,28.08094
SVK,Slovakia,ineq_inc,2017,11.33007
SVN,Slovenia,ineq_inc,2017,9.13394
SWE,Sweden,ineq_inc,2017,13.01092
UKR,Ukraine,ineq_inc,2017,8.524722702
ALB,Albania,ineq_inc,2018,13.17898
AUT,Austria,ineq_inc,2018,13.39422
BEL,Belgium,ineq_inc,2018,11.00229
BGR,Bulgaria,ineq_inc,2018,21.61938
BIH,Bosnia and Herzegovina,ineq_inc,2018,20.16037
CHE,Switzerland,ineq_inc,2018,14.77567
CYP,Cyprus,ineq_inc,2018,13.09041
CZE,Czechia,ineq_inc,2018,8.71736
DEU,Germany,ineq_inc,2018,15.73535
DNK,Denmark,ineq_inc,2018,10.88624
ESP,Spain,ineq_inc,2018,19.10714
EST,Estonia,ineq_inc,2018,14.34588
FIN,Finland,ineq_inc,2018,10.33787
FRA,France,ineq_inc,2018,13.36567
GBR,United Kingdom,ineq_inc,2018,17.96959
GRC,Greece,ineq_inc,2018,17.44667
HRV,Croatia,ineq_inc,2018,14.37065
HUN,Hungary,ineq_inc,2018,13.93919
IRL,Ireland,ineq_inc,2018,14.70554
ISL,Iceland,ineq_inc,2018,9.51407
ITA,Italy,ineq_inc,2018,21.17692
LTU,Lithuania,ineq_inc,2018,20.12206
LUX,Luxembourg,ineq_inc,2018,18.68508
LVA,Latvia,ineq_inc,2018,19.33165
MKD,North Macedonia,ineq_inc,2018,19.15726
MLT,Malta,ineq_inc,2018,12.58503
MNE,Montenegro,ineq_inc,2018,16.92405
NLD,Netherlands,ineq_inc,2018,11.79038
NOR,Norway,ineq_inc,2018,11.53728
POL,Poland,ineq_inc,2018,13.14542
PRT,Portugal,ineq_inc,2018,16.50867
ROU,Romania,ineq_inc,2018,22.52086
SRB,Serbia,ineq_inc,2018,23.65848
SVK,Slovakia,ineq_inc,2018,11.33007
SVN,Slovenia,ineq_inc,2018,8.59101
SWE,Sweden,ineq_inc,2018,12.58113
UKR,Ukraine,ineq_inc,2018,8.524722702
ALB,Albania,ineq_inc,2019,13.17898
AUT,Austria,ineq_inc,2019,13.39422
BEL,Belgium,ineq_inc,2019,11.00229
BGR,Bulgaria,ineq_inc,2019,21.61938
BIH,Bosnia and Herzegovina,ineq_inc,2019,20.16037
CHE,Switzerland,ineq_inc,2019,14.77567
CYP,Cyprus,ineq_inc,2019,13.09041
CZE,Czechia,ineq_inc,2019,8.71736
DEU,Germany,ineq_inc,2019,12.46003
DNK,Denmark,ineq_inc,2019,10.88624
ESP,Spain,ineq_inc,2019,19.10714
EST,Estonia,ineq_inc,2019,14.34588
FIN,Finland,ineq_inc,2019,10.33787
FRA,France,ineq_inc,2019,13.36567
GBR,United Kingdom,ineq_inc,2019,17.96959
GRC,Greece,ineq_inc,2019,17.44667
HRV,Croatia,ineq_inc,2019,14.37065
HUN,Hungary,ineq_inc,2019,13.93919
IRL,Ireland,ineq_inc,2019,14.70554
ISL,Iceland,ineq_inc,2019,9.51407
ITA,Italy,ineq_inc,2019,20.87235
LTU,Lithuania,ineq_inc,2019,20.12206
LUX,Luxembourg,ineq_inc,2019,18.68508
LVA,Latvia,ineq_inc,2019,19.33165
MKD,North Macedonia,ineq_inc,2019,19.15726
MLT,Malta,ineq_inc,2019,12.58503
MNE,Montenegro,ineq_inc,2019,16.92405
NLD,Netherlands,ineq_inc,2019,11.79038
NOR,Norway,ineq_inc,2019,11.53728
POL,Poland,ineq_inc,2019,13.14542
PRT,Portugal,ineq_inc,2019,16.50867
ROU,Romania,ineq_inc,2019,22.52086
SRB,Serbia,ineq_inc,2019,23.65848
SVK,Slovakia,ineq_inc,2019,11.33007
SVN,Slovenia,ineq_inc,2019,8.59101
SWE,Sweden,ineq_inc,2019,12.58113
UKR,Ukraine,ineq_inc,2019,8.524722702
ALB,Albania,ineq_inc,2020,13.17898
AUT,Austria,ineq_inc,2020,14.93291
BEL,Belgium,ineq_inc,2020,10.30447
BGR,Bulgaria,ineq_inc,2020,23.00311
BIH,Bosnia and Herzegovina,ineq_inc,2020,20.16037
CHE,Switzerland,ineq_inc,2020,15.58172
